term 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102
управленец 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
управление 0 0 0 0 0.001274 0 0 0 0.003576 0.001478 0.001585 0.000425 0.001325 0.000871 0.000933 0.004337 0.000635 0.000877 0.00105 0.000705 0.001067 0.000603 0.000953 0.00073 0.001232 0.000923 0.000962 0.000945 0.016164 0.000886 0.015464 0.009922 0.001008 0.002469 0.001095 0.000981 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0.002494 0.000652 0.000653 0.000646 0.001009 0.00382 0.009056 0.008959 0.001147 0.000685 0.000836 0.000915 0.001653 0.000991 0.001346 0.001238 0.002635 0.0006 0.002285 0.000867 0.00084 0.000689 0.000638 0.000685 0.00085 0.000829 0.002364 0.001264 0.001042 0.000865 0.001326 0.003704 0.00085 0.001686 0.000678 0.000678 0.000687 0.000685 0.000691 0.000867 0.000688 0.00135 0.001325 0.001351 0.000687 0.001218 0.001092 0.001855 0.001017 0.000634 0.000674 0.002062 0.000681 0.001048 0.002176 0.002262 0.001374 0.002296 0.002451
управленческий 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
управлять 0 0 0 0 0.001274 0.000982 0 0 0 0 0 0 0 0 0 0.000867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000672 0.000424 0 0 0 0.000342 0 0 0 0 0 0 0.001318 0.0006 0.001523 0 0 0.000345 0.000319 0.000343 0 0 0 0 0.002083 0 0 0.000926 0 0 0 0 0 0.000685 0.000345 0 0.000344 0.00135 0.001325 0.001351 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
управляться 0 0 0 0 0 0 0 0 0 0 0.000792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
упражнение 0 0.001653 0 0 0 0 0 0 0 0.000739 0 0 0 0 0 0 0 0 0 0.002821 0 0.000603 0 0 0 0 0 0 0 0.000886 0 0 0 0 0 0.000981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002692 0.002475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
упражняться 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
упростить 0 0 0 0 0 0 0 0 0.001192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
упрощать 0 0 0 0 0.002548 0 0 0 0.002384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0.000546 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
упустить 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000609 0 0 0 0 0 0 0 0 0 0 0 0 0
урегулирование 0 0 0 0 0 0 0 0 0 0 0.000792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
уровень 0.006916 0.000826 0 0.001304 0 0 0.000862 0.001138 0 0.000739 0 0.00085 0.002649 0 0 0 0.001904 0.000877 0 0.002821 0 0.000603 0 0 0 0 0 0 0 0.0124 0.000736 0 0.009073 0.001235 0 0.003925 0.001865 0.001868 0.001875 0.001918 0.001908 0.00252 0.0019 0 0.001956 0.001958 0.001939 0.001681 0.000849 0 0 0.001147 0.001712 0.000836 0 0 0.000991 0.005384 0.001238 0.001318 0.0006 0 0.0013 0.00084 0.001723 0.001595 0.001713 0.001701 0.000829 0 0 0 0.001297 0 0 0.00085 0 0.001357 0.001357 0.001374 0.001713 0.001727 0.000867 0.001721 0 0 0 0.004124 0.001218 0.000546 0 0.001695 0.000634 0.001348 0 0.001702 0 0 0 0.001374 0 0
уровнять 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000638 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
урок 0.005533 0.003306 0.003643 0.005215 0.005096 0.003929 0.003448 0.004551 0.004768 0.000739 0 0 0 0.002613 0.003731 0 0.002538 0.004386 0.057773 0.005642 0.043757 0.000603 0.034318 0.005844 0.035714 0.035055 0.034649 0.034026 0 0.001771 0.000736 0.000709 0.001008 0.001235 0 0.003925 0.002486 0.002491 0.0025 0.002558 0.002545 0.00252 0.002533 0 0.000652 0.000653 0.000646 0.004371 0.001273 0 0 0.002294 0.004451 0.001255 0 0.000826 0.000991 0.001346 0.001238 0 0.002401 0 0.0013 0.001679 0.004135 0.003829 0.004111 0.00085 0.002488 0 0.001896 0 0.001297 0 0 0.001274 0.000843 0.006106 0.006106 0.006181 0.004111 0.004144 0.001301 0.004131 0 0 0 0.004124 0.002436 0.002731 0.004638 0.004069 0.005703 0.006065 0.003093 0.004086 0.009434 0.002176 0.002262 0.006181 0.003444 0.001225
усваиваться 0 0 0 0 0 0 0 0 0 0 0 0 0.001325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
усвоить 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000877 0 0.000705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000424 0 0 0.000573 0 0.000418 0 0 0 0 0 0 0.0006 0 0.000433 0.00042 0 0 0 0 0 0 0.000632 0 0.000432 0 0 0.000425 0 0.000678 0.000678 0.000687 0 0 0.000434 0 0 0 0 0 0.000609 0.000546 0 0 0 0.000674 0 0 0 0 0 0.000687 0 0
усердно 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000678 0.000678 0.000687 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000674 0 0 0 0 0 0.000687 0 0
усидчивость 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
усилие 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000424 0.001294 0 0 0 0.000418 0 0 0 0.001346 0 0 0 0 0.000433 0.00042 0 0 0 0 0 0 0 0 0.000432 0 0 0.000425 0 0 0 0 0 0 0.000434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
усков 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000635 0 0 0 0 0 0 0.00073 0 0 0 0 0 0 0 0 0 0 0 0 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0 0.000652 0.000653 0.000646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ускорение 0 0 0 0 0 0 0 0 0.001192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001031 0 0 0.001088 0.001131 0 0.001148 0
ускоренный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
ускорить 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ускорять 0 0 0 0 0 0 0 0 0 0 0 0 0.001325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
условие 0.001383 0.000826 0.001821 0.001304 0.001274 0.000982 0.002586 0 0 0.001478 0.008716 0.002126 0.003974 0.001742 0.001866 0.001735 0.001269 0.001754 0.002101 0.002821 0.002134 0.001206 0.001907 0.002191 0.002463 0.001845 0.001925 0.00189 0.002155 0.002657 0.001473 0.001417 0.003024 0.002469 0.002191 0.003925 0.001243 0.001868 0.00125 0.001279 0.001908 0.00126 0.001267 0.002494 0.001304 0.001305 0.001293 0.001009 0.000849 0.002587 0.00224 0.00172 0.001027 0.000836 0.00183 0.001653 0.001982 0.004038 0.002475 0.002635 0.0012 0.001523 0.000867 0.00084 0.001034 0.000957 0.001028 0.003401 0.001658 0.002364 0.001264 0.002083 0.000865 0.002653 0.001852 0.00085 0.001686 0.001357 0.001357 0.001374 0.001028 0.001036 0.001301 0.001033 0.002699 0.002649 0.002703 0.001031 0.001827 0.001092 0.003711 0.001017 0.001267 0.001348 0.002062 0.001021 0.002096 0.003264 0.002262 0.001374 0.002296 0.002451
условный 0.001383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
усложнение 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
усложняться 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000678 0.000678 0.000687 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000674 0 0 0 0 0 0.000687 0 0
услуга 0 0 0 0 0 0 0 0 0 0 0.014263 0.001701 0.001325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002155 0.000886 0 0 0 0 0 0 0 0 0 0 0 0.00063 0 0 0 0 0 0.000672 0 0 0.00224 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000345 0 0 0.00085 0 0 0 0 0 0 0 0 0 0.000678 0.000678 0.000687 0 0 0.000434 0 0 0 0 0 0 0 0 0 0.000634 0.000674 0 0 0.001048 0 0 0.000687 0 0.001225
услышать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
усмотрение 0 0 0 0 0 0 0 0 0 0 0 0.000425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
усн 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006529 0 0 0 0
успевать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001008 0 0 0.000981 0 0 0 0 0 0 0 0 0 0 0 0.001009 0.000424 0 0 0 0.001027 0.000418 0 0 0 0 0 0 0 0 0.000433 0.00042 0.001034 0.000957 0.001028 0 0 0 0 0 0.000432 0 0 0.000425 0 0 0 0 0.001028 0.001036 0.000434 0.001033 0 0 0 0.001031 0 0 0 0.001017 0 0 0 0.001021 0.001048 0 0 0 0 0
успеть 0 0 0 0 0 0 0 0 0 0.000739 0 0 0 0 0 0 0 0 0 0.002116 0 0.000603 0 0.00073 0 0 0 0 0 0 0 0 0 0.001235 0 0 0 0 0 0 0 0 0 0.001247 0 0 0 0 0.000424 0 0 0 0 0 0 0 0 0.001346 0 0 0.0006 0 0 0 0 0 0 0 0 0 0.000632 0.001042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000634 0 0 0 0.001048 0 0 0 0 0
успех 0 0 0 0 0 0 0.000862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000981 0 0 0 0 0 0 0 0 0 0 0 0.000672 0 0 0 0 0.000685 0 0 0 0 0 0 0 0 0 0 0 0.000689 0.000638 0.000685 0 0 0 0 0 0 0.001326 0 0 0 0 0 0 0.000685 0.000691 0 0.000688 0 0.001325 0 0.000687 0 0.000546 0 0.000678 0 0 0 0.000681 0 0 0 0 0 0
успешно 0 0 0 0 0.001274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000424 0 0 0 0 0.000418 0 0 0.000991 0 0 0 0 0.000762 0.000433 0.00042 0 0 0 0 0 0.001182 0 0 0.000432 0 0.000926 0.000425 0.000843 0 0 0 0 0 0.000434 0 0 0 0 0 0 0.001092 0 0 0.000634 0 0 0 0 0 0 0 0 0
успешный 0 0 0.001821 0 0 0 0 0 0.001192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000424 0.001294 0 0 0 0 0 0 0.000991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001088 0.001131 0 0.001148 0.001225
успокаивать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000336 0 0 0 0 0.000342 0 0 0 0 0 0 0 0 0 0 0 0.000345 0.000319 0.000343 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0.000345 0 0.000344 0 0 0 0.000344 0 0 0 0.000339 0 0 0 0.00034 0 0 0 0 0 0
уставать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000849 0 0 0 0 0.000836 0 0 0 0 0 0 0 0 0.000867 0.00084 0 0 0 0 0 0 0 0 0.000865 0 0 0.00085 0 0 0 0 0 0 0.000867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
усталость 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
устанавливать 0 0 0 0 0 0.000982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
устанавливаться 0 0 0 0 0 0 0 0 0 0 0 0.000425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
установить 0 0 0.001821 0.001304 0.005096 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0.00141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
установка 0.001383 0 0 0 0.002548 0 0.000862 0.001138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
установление 0 0 0 0 0 0 0 0 0 0 0.000792 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
установленный 0 0 0 0 0 0 0 0 0 0 0 0.001276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
устаревший 0 0 0 0 0 0 0 0 0 0 0 0.000425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000672 0.000849 0 0 0.000573 0.000685 0.000836 0 0 0 0 0 0 0 0 0.000867 0.00084 0.000689 0.000638 0.000685 0 0 0 0 0 0.000865 0 0 0.00085 0 0.000678 0.000678 0.000687 0.000685 0.000691 0.000867 0.000688 0 0 0 0.000687 0.000609 0.000546 0 0.000678 0.000634 0.000674 0 0.000681 0 0 0 0.000687 0 0
устать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
устный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001771 0 0 0.001008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
устойчивый 0 0 0 0 0 0 0 0 0 0 0 0 0.002649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
устраивать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000928 0 0 0 0 0 0 0 0 0 0 0
устраиваться 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000928 0 0 0 0 0 0 0 0 0 0 0
устранение 0 0 0 0 0 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
устранить 0 0 0 0 0.001274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
устроить 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000622 0.000623 0.000625 0.000639 0.000636 0.00063 0.000633 0 0.000652 0.000653 0.000646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000343 0 0 0 0 0 0 0 0 0.000546 0 0 0 0 0 0 0 0 0 0 0 0
устроиться 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
