term 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102
регистрация 0 0 0 0 0 0 0 0 0 0.000174 0.000187 0.000150 0.000312 0.000205 0.000220 0.000204 0.000150 0.000207 0.000248 0.000166 0.000251 0.000142 0.000225 0.000172 0.000290 0.000217 0.000227 0.000223 0.000254 0.000731 0.000174 0.000167 0.000238 0.000291 0.000258 0.000231 0.000146 0.000147 0.000147 0.000151 0.000150 0.000148 0.000149 0.000294 0.000154 0.000154 0.000152 0.000079 0.000100 0.000305 0.000264 0.000135 0.000081 0.000099 0.000216 0.000195 0.000234 0.000317 0.000292 0.000310 0.000141 0.000179 0.000102 0.000099 0.000081 0.000075 0.000121 0.000200 0.000195 0.000279 0.000149 0.000245 0.000102 0.000313 0.000218 0.000100 0.000199 0.000160 0.000160 0.000162 0.000081 0.000081 0.000102 0.000081 0.000318 0.000312 0.000319 0.000081 0.000144 0.000129 0.000219 0.000080 0.000149 0.000159 0.000243 0.000080 0.000247 0.000256 0.000267 0.000162 0.000271 0.000289
регистрировать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003225 0 0 0 0 0 0 0 0 0
регрессия 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003068 0 0 0 0 0 0 0 0 0 0 0 0 0.005571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
регулирование 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
регулировать 0 0 0 0 0 0 0 0 0 0 0.008991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
регулироваться 0 0 0 0 0 0 0 0 0 0 0.004493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
регулярно 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003029 0 0 0 0 0 0 0 0 0 0 0 0 0.001309 0 0.006916 0 0 0.001291 0 0 0 0 0 0 0.001852 0 0.001337 0.001297 0 0 0 0 0 0 0 0 0.001334 0 0 0.001312 0 0 0 0 0 0 0.001340 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
регулярный 0 0.102065 0.002813 0 0 0 0.026617 0 0 0 0 0 0 0 0 0 0 0 0.006487 0 0.003294 0 0.002942 0 0.003804 0.002850 0.002970 0.002918 0 0.002735 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
редактировать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002612 0 0 0 0 0 0 0 0 0 0 0 0.002342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002489 0 0 0 0 0 0 0 0.004284 0 0 0 0 0
редактор 0.001344 0.000803 0.000885 0.001267 0.001238 0.000954 0.000838 0.001106 0.001159 0.000718 0 0 0.002575 0 0 0 0 0 0.001021 0.001371 0.001037 0.000586 0.000926 0 0.001197 0.000897 0.000935 0.000919 0.001048 0.001721 0.000715 0.000689 0.001960 0.001200 0.001064 0.001908 0 0 0 0 0 0 0 0.001212 0 0 0 0 0 0.002515 0.002177 0 0 0 0.000889 0.000803 0.000963 0.002617 0.002406 0 0 0.000741 0 0 0 0 0 0.001653 0.000806 0.001149 0 0 0 0.002579 0.000900 0.000826 0.000819 0.001978 0.001978 0.002002 0 0 0 0 0 0 0 0 0 0 0 0 0.001232 0.001965 0 0 0 0 0 0.002002 0 0.001191
редактура 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003981 0 0.004311 0 0 0 0 0 0 0 0 0 0 0 0.003607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.011742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
редакция 0 0 0 0 0 0 0 0 0 0 0.004493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
редкий 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
редко 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003587 0 0 0 0 0 0 0 0 0 0 0 0 0.005128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
реестр 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
режим 0 0 0.010775 0 0.002512 0.001936 0 0 0 0 0 0 0 0 0 0 0 0.001729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001248 0 0 0 0 0.000663 0.000836 0 0 0 0.000674 0.000824 0 0 0 0 0 0 0.001183 0 0.000854 0.000828 0.000680 0.000629 0.000676 0 0 0 0 0 0.000852 0 0 0.000838 0 0 0 0 0.000676 0.000680 0.000856 0.000678 0 0 0 0.000678 0 0.002153 0 0.000669 0 0 0 0.000670 0 0 0 0 0 0
режиссура 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004275 0 0.004630 0 0 0 0 0 0 0 0 0 0 0 0.003873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
резерв 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016092 0
результат 0.005664 0.000483 0.003196 0.002288 0.005216 0.004022 0.005547 0.001331 0 0 0.001390 0 0.000775 0 0 0.001015 0.000742 0 0 0 0 0 0 0.000427 0 0 0 0 0 0.004145 0.001292 0 0.002948 0 0 0 0.000727 0.000728 0.000731 0.000748 0.000744 0.001106 0.000741 0 0.000763 0.000763 0.000756 0.001180 0.001490 0 0 0.001006 0.001402 0.000489 0 0 0 0.000787 0.000724 0.002312 0.000702 0.000446 0.000507 0.000491 0.001210 0.001120 0.001202 0.000497 0 0.000691 0.001109 0.001828 0.000506 0 0.001083 0.000497 0.000493 0.001588 0.001588 0.001607 0.001202 0.001414 0.000507 0.001208 0.002369 0.002325 0.001581 0.001407 0.001069 0 0 0.001389 0.001112 0.001576 0 0.001394 0 0.000636 0 0.001607 0 0
результативность 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
результативный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
резуьтат 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005387 0 0 0 0 0 0 0 0 0 0 0 0.004259 0 0 0 0 0 0 0 0 0 0 0 0 0.005518 0.005416 0.005522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
резюме 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004997 0 0.002903 0 0 0 0 0 0 0 0 0 0.005862 0 0 0 0 0.000997 0.006081 0.002633 0.001347 0 0.001965 0 0.005827 0 0 0 0 0.001410 0 0.003056 0.001974 0 0.000750 0 0 0 0 0.001486 0 0.002033 0 0 0.001998 0 0 0 0 0 0 0.001020 0 0 0 0 0.001615 0.001431 0 0 0 0 0 0 0 0 0 0 0 0 0
резюмировать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
рейниша 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003097 0 0 0 0 0 0 0 0 0 0 0 0
рейтинг 0.002078 0 0 0 0 0 0 0 0.001791 0.002221 0 0 0 0 0 0.001303 0 0.002635 0.003157 0 0.003206 0.001812 0.002865 0.001097 0.003701 0.002772 0.002892 0.002840 0.003238 0 0.002213 0.002129 0 0.003710 0.003292 0 0 0 0 0 0 0 0 0.003747 0 0 0 0 0 0 0 0 0 0 0.002750 0.002484 0.002978 0 0 0 0.000901 0.002288 0 0 0 0 0 0 0.002491 0.003552 0.000950 0.001566 0 0 0.002783 0 0.002533 0 0 0 0 0 0 0 0 0 0 0 0 0.000820 0 0 0.000953 0 0 0 0.001575 0 0 0 0 0.003683
реквизит 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004710 0 0 0 0 0 0.005841 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005285 0 0 0
реклама 0 0 0 0 0 0 0 0 0.000375 0.000233 0 0 0 0.000274 0.000294 0.000273 0.000400 0.000276 0.000331 0 0.000336 0.000190 0.000300 0.000230 0.000388 0.000291 0.000303 0.000298 0.000339 0 0.000232 0.000223 0 0.000389 0.000345 0 0.000391 0.000392 0.000394 0.000403 0.000401 0.000397 0.000399 0.000393 0.000411 0.000411 0.000407 0.000424 0.000401 0 0 0.000542 0.000431 0.000395 0.000864 0.000260 0.000624 0 0 0.000415 0.000567 0.000240 0.000409 0.000396 0.000434 0.000402 0.000431 0 0.000261 0.000372 0.000398 0.000328 0.000408 0 0.000292 0.000401 0.000265 0.000641 0.000641 0.000649 0.000431 0.000435 0.000410 0.000434 0.000425 0.000417 0.000425 0.000433 0.000575 0.000172 0.000584 0.000427 0.000399 0.000637 0.000325 0.000429 0.000330 0.000343 0.000356 0.000649 0.000361 0.000386
рекламировать 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
рекламный 0 0 0 0 0 0 0 0 0 0 0.001562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001990 0.001674 0 0 0.001130 0.002025 0.001649 0 0 0.005863 0 0 0 0 0 0.001710 0.001656 0.002717 0.001887 0.002027 0.001676 0 0 0.001246 0 0.001706 0 0 0.001676 0 0 0 0 0.002027 0.002043 0.001710 0.002037 0 0 0 0.002033 0.001201 0 0.001830 0.002006 0 0 0 0.002013 0 0 0 0 0 0
рекламодатель 0 0 0 0 0 0 0 0 0 0.000246 0 0 0 0.000290 0.000310 0.000288 0.000211 0.000292 0.000349 0 0.000355 0.000201 0.000317 0.000243 0.000410 0.000307 0.000320 0.000314 0.000359 0 0.000245 0.000236 0 0.000411 0.000364 0 0.000207 0.000207 0.000208 0.000213 0.000212 0.000210 0.000211 0.000415 0.000217 0.000217 0.000215 0.000112 0.000141 0 0 0.000191 0.000114 0.000139 0.000304 0.000275 0.000330 0 0 0.000438 0.000200 0.000253 0.000144 0.000140 0.000115 0.000106 0.000114 0 0.000276 0.000393 0.000210 0.000347 0.000144 0 0.000308 0.000141 0.000280 0.000225 0.000225 0.000228 0.000114 0.000115 0.000144 0.000114 0.000449 0.000441 0.000449 0.000114 0.000203 0.000182 0.000309 0.000113 0.000211 0.000224 0.000343 0.000113 0.000349 0.000362 0.000376 0.000228 0.000382 0.000407
рекомендательный 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002623 0 0 0 0 0 0 0 0 0 0 0 0 0.004764 0 0 0 0 0 0 0 0 0.005425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
рекомендация 0 0 0 0 0 0 0 0 0 0 0 0 0.001522 0.003002 0.005358 0 0.000730 0.003024 0 0.001620 0 0 0 0 0 0 0 0 0 0 0 0 0.001158 0 0 0 0.000715 0.000716 0.000718 0.000734 0.000731 0.000724 0.000727 0 0 0 0 0.000386 0.002438 0.001487 0 0.000658 0.000393 0.001922 0 0 0 0 0 0 0.000689 0 0.001991 0.001929 0.000396 0.000366 0.000394 0.000977 0 0.001358 0 0 0.001986 0 0 0.001952 0 0.002338 0.002338 0.002367 0.000394 0.000396 0.001993 0.000395 0 0 0.001552 0.000789 0.000700 0 0 0.000389 0.000728 0.002323 0 0.000391 0 0 0 0.002367 0 0
рекомендовать 0 0 0 0 0.001845 0 0 0 0 0.000357 0 0 0 0 0 0.000837 0.001225 0.000423 0.000507 0.000340 0.000515 0.000291 0.000460 0.000352 0.000595 0.000445 0.000464 0.000456 0.000520 0.000428 0.000355 0.000342 0 0.000596 0.000528 0 0.001200 0.001202 0.001207 0.001234 0.001228 0.001216 0.001222 0.000602 0.001259 0.001260 0.001248 0 0.000410 0.000624 0.000541 0.000554 0 0.000403 0.000442 0.000399 0.000478 0 0 0.001272 0.000869 0.000368 0.000418 0.000405 0 0 0 0 0.000400 0.000570 0.000305 0.001508 0.000417 0 0.000447 0.000410 0.000407 0.000327 0.000327 0.000332 0 0 0.000418 0 0.001303 0.001278 0.001304 0 0.000588 0.001054 0.000448 0 0.000306 0.000325 0.000498 0 0.001012 0.000525 0.000546 0.000332 0.000554 0.000591
рекомендоваться 0 0 0.007922 0 0.005543 0 0 0 0 0 0 0.001849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
рекоммендация 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002846 0 0 0 0 0 0 0 0 0 0 0 0 0
реконструкция 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
рекрутер 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.034183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
рекрутинг 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
рекрутмент 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.013161 0.005698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
религиозный 0 0 0 0 0 0 0 0 0 0 0.004029 0.002162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
реляционный 0 0 0 0 0 0 0.004890 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ремонт 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
рената 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003097 0 0 0 0 0 0 0 0 0 0 0 0
рендёр 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
рентабельность 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003449 0 0 0 0 0 0 0 0 0 0 0.002778 0 0 0 0 0 0 0 0 0 0 0 0
реорганизация 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
репетитор 0 0 0 0 0 0 0 0 0 0 0 0 0.025598 0 0 0 0 0 0 0.019082 0 0 0 0 0 0 0 0 0 0.013694 0 0 0 0 0 0.030345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.041615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.004735
реплика 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
репозиторий 0 0 0 0 0.006481 0 0 0 0.012129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
репрезентация 0 0 0 0.007397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
репутация 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006196 0.004327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.001589 0 0 0 0 0 0
респект 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003097 0 0 0 0 0 0 0 0 0 0 0 0
ресторан 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.003587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ресурс 0 0 0 0 0 0.001687 0 0 0 0 0.002723 0.001460 0 0 0 0 0 0 0 0.001211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000577 0.002918 0 0.003849 0.000985 0.000588 0.001436 0 0 0 0 0 0 0.002062 0 0.001490 0.001443 0.000593 0.000548 0.000589 0 0 0 0.001086 0 0.001486 0 0.001591 0.001460 0 0 0.001165 0 0.000589 0.000593 0.001490 0.000591 0 0 0 0.000591 0.001046 0.003754 0 0.000582 0 0 0 0.000584 0 0 0 0 0 0
